Node,Hub Score
u228,3.705963718373985e-05
u20509,4.0681513382570335e-07
u20525,4.0681513382570335e-07
u3066,3.026317735849791e-05
u18541,4.173779819841191e-07
u14339,3.1113822545352535e-07
u16430,4.40882058868572e-08
u29062,1.3803329731522972e-139
u1969,8.747723312885786e-06
u5074,6.37694490767844e-07
u10995,4.4890702494958986e-07
u24414,8.916842426186799e-08
u29294,1.3803329731522972e-139
u7177,1.8839832957149595e-06
u12611,5.872352555622212e-07
u7559,5.443521945091114e-07
u22184,1.3803329731522972e-139
u2026,0.00010163464164422709
u6585,4.4800296884717976e-07
u22056,4.4822971135351047e-07
u3866,2.8595754373258136e-07
u13167,2.9354432008513197e-07
u19145,2.7502193344796926e-07
u12936,3.472130253859947e-07
u21587,1.3803329731522972e-139
u28717,1.3803329731522972e-139
u16978,3.560166884308959e-07
u5340,5.311037679525042e-07
u22219,3.1468488444811918e-09
u26196,3.59340644798978e-08
u2101,2.7550162178558962e-05
u9198,1.883932653980987e-06
u22778,4.839060186280162e-07
u27155,4.599409950519021e-09
u20904,1.1282088586088892e-07
u17925,2.5638528709119134e-07
u6513,5.604734510919451e-07
u17559,1.3803329731522972e-139
u27779,2.26681926215177e-07
u322,1.034291911043422e-05
u29345,1.3803329731522972e-139
u18215,2.8899408729206416e-07
u15665,1.2561449360470517e-06
u18075,8.296507161160219e-08
u27203,1.3803329731522972e-139
u22154,3.746711143606296e-08
u8171,1.0062832341932524e-06
u1341,5.348040486883696e-05
u17904,2.3745883417711805e-07
u6726,3.397060578276047e-06
u3798,1.6877172976287832e-06
u14901,1.0785579792125602e-06
u9136,2.363164551157102e-06
u2668,2.282717883019878e-06
u7364,1.6403442075570001e-06
u14385,1.737166260241446e-07
u13463,2.3548457215808504e-07
u17602,4.0681556448063015e-07
u25695,1.3803329731522972e-139
u4757,1.0984814658349288e-06
u12732,1.8754735099224037e-06
u6638,1.027080493355023e-05
u9417,4.344141761532783e-07
u22921,5.2697443820236e-10
u10781,1.8246721590956785e-06
u9776,1.6172806648215249e-06
u19971,2.5976093437694977e-07
u14694,1.6454851307300302e-123
u19203,3.5982986232656364e-07
u9097,1.348770697710991e-06
u3956,1.2766716230829927e-05
u21068,3.988689397706719e-08
u11289,3.5684530165280916e-07
u4450,4.194485640695526e-07
u15255,4.4595950256180905e-07
u10001,4.833020044734566e-07
u21367,3.3122539884055533e-07
u21746,1.3803329731522972e-139
u5122,5.227740851870829e-07
u16345,3.9263146421544146e-07
u1037,0.00038663002652028505
u28864,1.6251538154083485e-07
u5650,0.0011092338525479526
u8065,4.3530006773813576e-07
u1478,4.630713846578717e-07
u2136,1.2801233416323572e-06
u25590,2.7915798968183046e-08
u11240,9.583350851864297e-07
u21686,3.7555164187271734e-07
u15357,4.701110884980042e-07
u20524,4.0681513382570335e-07
u10303,4.3393685888097305e-07
u9099,5.285271386902058e-07
u14750,9.163234702498181e-07
u10294,1.1047921426055342e-06
u21049,3.594644242369247e-07
u16539,1.2980437426789375e-06
u15012,4.825129912557848e-07
u27219,1.3803329731522972e-139
u15200,3.7550828908227516e-07
u9710,1.2588680598968958e-07
u11366,8.677100889387904e-07
u28673,1.3803329731522972e-139
u8250,7.013935618089331e-07
u15107,4.2219534873290825e-07
u23242,5.894568534726839e-07
u10916,6.686573655079891e-07
u4881,1.7663251229721672e-06
u19275,6.077602052495411e-07
u11193,7.668804143313654e-07
u23287,5.293443550095567e-07
u5865,5.775001539189536e-07
u7336,4.2543554412619013e-07
u4620,1.2725287362199583e-06
u28464,6.7866511288566385e-09
u26420,2.7915798968183046e-08
u13621,1.7625274976611287e-06
u376,0.0003233849103586839
u7019,1.163681927864543e-06
u23061,3.4677166545513385e-08
u7689,1.1700099498141814e-06
u21358,1.5312775335823646e-07
u12782,5.535983997628322e-07
u3741,3.308461323682405e-07
u9037,5.761114745758085e-07
u21732,6.664118418978768e-07
u24603,5.02362706767523e-09
u19179,4.100816427581449e-07
u14656,6.342839993011189e-07
u24271,3.904533542459948e-07
u624,0.004901016262181865
u22035,4.4822971135351047e-07
u21584,5.46435263291648e-08
u23724,4.491539603400145e-07
u21084,6.403517082524919e-07
u4851,1.6950562230858987e-07
u9509,5.116125267888946e-07
u12104,3.9410845441431074e-07
u9728,1.2588680598968958e-07
u20923,4.399446266293184e-08
u14005,5.017433242650693e-07
u17970,3.7267944469434384e-07
u4189,9.336480705151129e-06
u8814,1.3577200020690479e-06
u6959,1.1939214103991688e-06
u16788,3.7995020848500717e-07
u4549,1.5490687584292112e-06
u7729,7.66812664449561e-07
u15552,4.945502540448967e-07
u1079,2.5144012085188815e-06
u21876,1.0406960146673457e-07
u2286,3.4485798575709174e-07
u26239,1.3803329731522972e-139
u29067,1.664599581157461e-09
u8521,4.4658233291438367e-07
u12819,4.79800413629921e-07
u3529,5.003517546768304e-07
u25539,1.894019219213923e-07
u23429,1.1119876637322712e-08
u27500,1.1579072221249146e-132
u8976,3.7603796234554533e-06
u2506,2.631501252557426e-06
u13797,3.868691026762288e-07
u1146,5.349768688447473e-07
u24519,2.575137375564486e-07
u5130,5.643507185417848e-07
u25557,1.3803329731522972e-139
u26289,2.289512983221608e-07
u4447,8.614980385697729e-08
u3049,2.2688075046965977e-06
u22625,3.6167850054036455e-08
u25258,2.6195759602571996e-07
u5444,5.017700599746519e-07
u17795,5.037675291085295e-07
u5700,1.008439634494163e-06
u6630,3.2054552808565384e-06
u12615,3.0625203003615405e-07
u16828,7.115996008327104e-08
u14196,7.888345758304212e-08
u6268,1.2443286043540186e-06
u8236,1.9179483891995732e-06
u19665,4.76032584377653e-08
u9132,7.760721759627724e-07
u19415,3.799890163439957e-07
u17368,3.593367899623889e-07
u3447,1.3962501383285745e-06
u2918,1.0902526957759529e-05
u5596,4.877950936420159e-07
u8711,6.935945418200124e-09
u11132,3.9999215341446825e-07
u8543,2.2280940394555165e-06
u22729,5.15212782683324e-07
u17747,3.8755302864523473e-07
u22820,1.9237956481896348e-07
u9727,1.2588680598968958e-07
u9771,4.2206325008969877e-07
u4014,1.9223056564144706e-06
u16401,2.109778298099687e-07
u739,1.0391496616029235e-06
u19689,6.376457067665176e-07
u18348,2.28351094792022e-07
u12322,1.4009294901873627e-06
u1231,3.97210453421522e-06
u21075,1.3803329731522972e-139
u28334,2.947567813018915e-08
u16344,4.2604816396273234e-07
u5504,1.7873207914524595e-06
u11097,5.214383095599201e-07
u20824,2.951985435990502e-08
u17875,4.6157826841254014e-07
u24027,1.3803329731522972e-139
u14676,4.6164243958719294e-07
u3802,3.308461323682405e-07
u17431,3.593367899623889e-07
u17717,2.9428754388111597e-07
u2887,8.115604162692313e-07
u4626,2.6580738991550124e-06
u15244,2.9438904271447016e-08
u9364,1.5780212308364646e-07
u11194,4.400499673503605e-07
u17959,2.7430700881409816e-07
u13046,4.620370033191039e-07
u28277,1.3803329731522972e-139
u24212,1.259185278761664e-07
u10131,3.034242333198964e-07
u16023,2.5669948791890948e-08
u26443,1.3803329731522972e-139
u13864,4.776090568849003e-07
u15093,7.798651519018172e-07
u21509,1.3803329731522972e-139
u7136,1.0549111285904777e-06
u28919,1.3803329731522972e-139
u17217,3.438724403740664e-07
u26755,1.1579072221249146e-132
u18809,7.490681151015222e-07
u18181,4.21551884178229e-07
u1778,8.353418527822704e-06
u9425,4.887403853782601e-07
u12777,1.4346004524032232e-06
u17263,4.2428857722044993e-07
u16652,4.5146859901943846e-07
u26051,1.8631323308063455e-07
u21856,1.0406960146673457e-07
u26734,1.747190916875412e-07
u2389,2.3934780808810012e-06
u19526,4.1620233246469564e-07
u5573,1.1318174894043347e-06
u54,2.43685984265937e-06
u9965,5.47127398163073e-07
u1035,1.5689065383623522e-07
u10094,1.1263653823299343e-06
u25188,5.673905542737496e-08
u7919,3.663859060585929e-07
u21844,3.976029863254073e-07
u19581,4.6072491043332044e-07
u18901,3.8812885655666926e-07
u12197,7.717285980550879e-07
u10889,4.796709015295503e-07
u18534,3.841152466672282e-07
u15765,1.5257435811885897e-07
u1907,2.67209290008299e-06
u15688,1.1370603960993699e-07
u25882,1.5516196977667488e-08
u10684,1.1310631000986626e-06
u15319,1.3821830244497786e-07
u3621,3.308461323682405e-07
u6152,4.391541680521094e-07
u26271,3.775993856092659e-08
u15674,2.836179856131332e-07
u28993,1.0292585876255867e-09
u10050,3.4180875723839383e-07
u23721,1.4785663589393798e-07
u25862,5.001757468734499e-07
u19626,1.1539269090110392e-08
u4740,7.402607977826478e-07
u9864,2.5782481154533107e-06
u25668,1.3803329731522972e-139
u21320,1.6207794017227308e-07
u13978,1.603845715854543e-06
u16374,3.471108778829341e-07
u20570,3.528435195894154e-07
u28355,7.035096123967051e-08
u16666,2.1594564217202865e-07
u4689,2.629372559695372e-06
u19020,8.38553377162638e-08
u26061,2.0881151675720063e-09
u25982,1.8921521566637826e-08
u15758,4.2011643007311355e-07
u24221,1.0198731985369868e-07
u21323,8.170262476476061e-07
u35,1.990096168691206e-06
u1610,1.5157182570677566e-05
u28535,5.13830128427137e-09
u7585,1.1548040226683733e-06
u24634,2.49410274604422e-07
u27238,1.3803329731522972e-139
u20247,9.120895933591485e-08
u24672,2.1858708143306542e-07
u19987,3.673533171395126e-07
u2372,3.4485798575709174e-07
u25900,2.0660823585678894e-07
u21298,1.1579072221249146e-132
u8160,4.327234313432852e-07
u27878,1.3803329731522972e-139
u24639,2.9758318993615195e-07
u16583,4.232034508490988e-07
u26132,1.3803329731522972e-139
u26647,1.3803329731522972e-139
u4942,1.6950580174742002e-07
u4661,1.6950562230858987e-07
u6957,3.2873715643280755e-05
u14066,2.812223888065585e-07
u13080,4.4462759507869687e-07
u4369,6.722210105517317e-07
u7734,5.152512606675257e-07
u28623,1.9958217975476986e-07
u20456,3.375655861430095e-07
u10395,5.128347305307873e-07
u23031,4.0876226547447284e-07
u5572,1.3394067933573773e-07
u6739,1.173363615374355e-06
u19338,5.539328391766e-09
u5218,2.4466885176364758e-06
u16087,1.2279655790249626e-08
u41,1.6495618773101347e-06
u9490,9.659344731959888e-07
u29193,2.3610545992869373e-07
u8702,8.021443841238949e-07
u3216,1.1008907621329444e-05
u7581,1.4516940394698721e-06
u6365,1.4056483901173013e-06
u13538,4.461724630509214e-07
u16216,5.104949852693995e-07
u9081,1.1481435422309616e-06
u18405,2.28351094792022e-07
u28107,2.7915798968183046e-08
u3742,3.58762281570489e-07
u14301,4.558046962580039e-07
u16143,4.2021567057829894e-07
u28876,1.3803329731522972e-139
u18698,2.189981431403148e-07
u17738,9.501368618461593e-07
u22387,9.889221268253823e-09
u21285,2.2615672362836155e-08
u4990,1.6950562230858987e-07
u10009,1.5280381248225525e-06
u4086,2.3649011103000928e-06
u21681,1.3803329731522972e-139
u26681,1.6197999146907766e-09
u15263,2.189240620829819e-07
u14546,3.7397043030090796e-07
u7834,4.690413237699275e-07
u26364,1.3803329731522972e-139
u646,7.221676593049004e-06
u12376,4.1491308705527433e-07
u1332,0.00018392879724329057
u11730,8.142712316361493e-07
u19654,8.699325329780769e-08
u25814,1.3803329731522972e-139
u3083,7.001486584390948e-06
u906,1.557715905541538e-05
u23573,2.5715480929526824e-07
u12296,5.049641293310739e-07
u9667,1.2588680598968958e-07
u11478,1.9981023259911475e-07
u19113,1.4628550879917627e-06
u12121,3.5454281858037035e-07
u5279,3.6569170038677836e-06
u9135,3.4258711454408666e-06
u11343,1.47373331293839e-06
u23696,2.7915798968183046e-08
u19813,3.177834176695613e-07
u7521,5.737937979295475e-07
u26544,1.3803329731522972e-139
u8277,5.350985400082756e-07
u15291,6.218702957212193e-07
u4718,1.6950562230858987e-07
u15568,4.3169372712445983e-07
u6817,8.614198829965604e-07
u12920,7.526261649424806e-07
u26816,1.762958772018759e-07
u6031,3.2071168925037903e-06
u1375,9.497227388611188e-07
u9090,2.7475952322941426e-06
u1023,3.931352097122918e-06
u10884,8.296499322145301e-07
u6368,1.1831948049363343e-06
u9228,3.843235211391783e-07
u418,2.720658593083317e-06
u27087,2.5584078340826662e-09
u2133,5.286698644397579e-07
u10362,3.8713477321557333e-07
u18146,3.553464642184948e-07
u10873,4.3623227785826067e-07
u17193,4.3610160918602676e-07
u13616,2.6974770912212933e-07
u20037,3.6835139110993265e-07
u6812,4.5787955969014017e-07
u14826,1.3803329731522972e-139
u27060,2.871231200624074e-08
u8811,8.818055167622615e-07
u9069,5.540604124664051e-06
u18404,2.28351094792022e-07
u24814,1.7062229580095156e-07
u17993,3.4069300165495753e-07
u448,5.3589422638359495e-05
u11081,9.660567920632945e-07
u20766,3.975860547203473e-07
u5137,2.2993797186822347e-07
u1965,1.3563362472054345e-05
u6523,5.762525726736149e-07
u18918,1.2789622864471664e-07
u25120,1.3803329731522972e-139
u26012,1.3803329731522972e-139
u28547,1.2297049910932049e-08
u28573,1.3803329731522972e-139
u8835,4.2923736929749955e-07
u21010,1.1993650921462125e-07
u7159,4.192803579592775e-07
u9200,5.120182034559259e-07
u15507,3.83325026762495e-07
u18545,1.2175298874302535e-07
u2185,3.4485798575709174e-07
u19955,2.910833977673659e-08
u5221,9.109941199912441e-07
u5805,2.4148986097158486e-06
u11419,7.652031676265564e-07
u28092,1.3803329731522972e-139
u6811,2.3460208141183305e-06
u5948,7.993720972561737e-07
u22460,1.3803329731522972e-139
u23025,2.688776061345844e-07
u5220,7.725348829490351e-06
u11812,5.60815489569657e-08
u21740,1.652504334789554e-07
u3141,1.6051173204533145e-06
u20917,3.0175635330018056e-07
u15278,4.3448124509483124e-07
u10252,5.214115476993216e-07
u27965,2.4103219248154216e-11
u13548,5.020572352958697e-07
u21992,3.407921877692232e-07
u26340,1.1579072221249146e-132
u19832,3.177834176695613e-07
u11312,3.658412871017549e-07
u20805,8.696487410141327e-08
u12938,7.552341402328999e-07
u12443,4.695354894614598e-07
u18755,2.189981431403148e-07
u13027,3.447970447243237e-06
u20555,1.1579072221249146e-132
u19146,2.7502193344796926e-07
u26221,2.7915798968183046e-08
u4285,5.077186505891048e-07
u12380,4.5754173204784533e-07
u28511,1.3803329731522972e-139
u8095,4.639349963957093e-06
u10486,4.616773630873436e-07
u15529,4.0407231175604394e-07
u3305,3.308461323682405e-07
u21785,4.712977028709305e-08
u23863,1.3803329731522972e-139
u29252,1.3803329731522972e-139
u21702,3.3834766808629615e-08
u23441,1.9145664214895632e-07
u1210,6.908079882808268e-06
u8668,5.998104740839007e-07
u12305,2.0063033670621601e-07
u24096,1.4205800552499505e-07
u16549,1.0087965993174142e-06
u14501,4.4155169481385015e-07
u20621,3.267247221151136e-07
u873,0.0005668055187488021
u3872,2.144919688279503e-05
u17672,4.479921814646832e-07
u24605,2.4191642137116775e-07
u17432,5.355706065152407e-07
u15731,1.4779274021963553e-07
u9655,2.930109145298172e-07
u4427,2.4657851285709523e-06
u25164,1.1579072221249146e-132
u12103,8.664712646902688e-07
u8964,5.021684350029359e-06
u19219,2.658268764967848e-07
u26276,9.844139592743535e-09
u2686,6.481651388778868e-06
u4716,1.6950562230858987e-07
u9892,4.3543516971031234e-07
u10779,6.529412895836404e-07
u2278,2.921342787716263e-06
u23526,2.9173005767492356e-07
u16800,2.6170450826819807e-07
u385,0.0006020121630870027
u1455,0.00022149405035308127
u5049,5.587928133660687e-07
u24055,1.3803329731522972e-139
u4446,4.031155615513876e-06
u28306,1.1119876637322712e-08
u17211,1.2232830464257542e-08
u4179,2.07708526207633e-06
u18875,7.080833394016284e-08
u10249,4.663254525699446e-07
u6724,5.336418579790452e-07
u19261,7.169602634879207e-08
u9600,2.775758377537635e-07
u9657,1.2943281752713318e-07
u19212,2.334449324938025e-07
u17404,1.4005075907579829e-06
u1757,2.5820778983472677e-05
u23495,2.4020778855947998e-08
u14674,6.270284090624865e-07
u13951,4.2083369779983035e-07
u7153,1.8842462623148237e-06
u25422,9.468360147111031e-08
u5976,6.861074136025193e-06
u19048,3.6108490744648077e-07
u18318,2.28351094792022e-07
u20011,3.5404704888687617e-07
u3119,1.1688499662374434e-05
u19087,2.7502193344796926e-07
u17807,4.5197741689434296e-07
u3079,1.0119647077906503e-05
u19715,3.177834176695613e-07
u18392,2.28351094792022e-07
u15236,7.404449080538746e-07
u12331,4.792492744423491e-07
u21133,1.7857737573764495e-07
u829,4.400317164930167e-05
u1105,1.1505588013528869e-05
u21852,1.0406960146673457e-07
u27065,1.6846419078618302e-07
u13907,5.059803914277261e-07
u1124,2.761262453752369e-06
u8633,5.95992877751861e-07
u12109,1.12410967951074e-06
u5761,6.232979735142352e-07
u8916,4.900637952608282e-07
u16821,1.939693535458467e-07
u23465,6.243133446819706e-09
u580,0.0005212918051264787
u10274,4.889233191864244e-07
u3611,5.720117610670391e-07
u12692,4.3335994432916433e-07
u26215,5.007354051661182e-09
u21060,1.3803329731522972e-139
u14548,1.0270257766348336e-06
u20744,3.119964890936675e-08
u9613,5.339515658083587e-07
u22526,2.8827110152713195e-07
u1134,4.5707120212489556e-07
u22108,3.0361866641361285e-07
u7789,3.277509789748448e-06
u9220,1.1499512735516397e-06
u16038,3.5443664341031445e-07
u11415,4.648701852383395e-07
u14542,9.81686616953784e-07
u2504,4.6629557310946116e-06
u5894,2.2272214955309857e-06
u4508,5.514674147832117e-06
u15048,6.369347145533971e-07
u2048,3.4485798575709174e-07
u20946,1.5975040249241967e-06
u16870,1.607265301445994e-07
u19554,4.046123063698649e-07
u26702,2.7915798968183046e-08
u3052,7.015468530059219e-06
u16046,3.5892583111489315e-07
u26981,4.631024252791031e-08
u18313,2.28351094792022e-07
u16630,3.175059335624979e-07
u18,0.009627317646964513
u27150,1.3803329731522972e-139
u26269,1.1579072221249146e-132
u18222,3.3828531173419675e-07
u26506,1.1579072221249146e-132
u4356,6.722210105517317e-07
u20082,4.194805193375914e-07
u25663,1.1579072221249146e-132
u22576,2.00932241734907e-06
u9928,1.7746561937748015e-06
u17897,1.7090860652320285e-08
u14193,7.888345758304212e-08
u14709,3.7661310834819495e-07
u13592,1.22582248984707e-07
u17312,3.0603929721946173e-07
